Record,Survey,Study_Area,Light,Snow,Sky_code,Pilot,Duration,Flight_spe,Altitude__,Header,Name,Date,lat,lon,Altitude,Observer,OBS,Transect,Group_Size,Heading_Di,Position,Time,Distance_C,Activity,Initial_Ob,At_or_Past,Cover,Notes,X,Y
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,254,3/3/2016,43.07759,-84.75937,1220 ft,SC/KJ,2,4,5,N,L,11:59:00 AM,B,B,S,@,O/SHRUB,,600857,281503
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,255,3/3/2016,43.09809,-84.75891,1238 ft,SC/KJ,2,4,24,N,L,12:00:00 PM,D,S,S,@,O,,600860,283780
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,256,3/3/2016,43.10215,-84.75895,1240 ft,SC/KJ,2,4,13,N,L,12:00:00 PM,B,S,S,@,O,,600850,284231
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,257,3/3/2016,43.16881,-84.75864,1271 ft,SC/KJ,2,4,1,S,L,12:06:00 PM,D,S,S,@,W/EDGE,,600763,291633
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,258,3/3/2016,43.12671,-84.75894,1253 ft,SC/KJ,2,4,2,S,L,12:07:00 PM,D,S,S,@,O,,600810,286958
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,259,3/3/2016,43.11812,-84.75892,1260 ft,SC/KJ,2,4,2,S,L,12:08:00 PM,E,S,S,P,O,,600826,286004
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,260,3/3/2016,43.10119,-84.75902,1237 ft,SC/KJ,2,4,13,S,L,12:08:00 PM,D,S,S,@,O,,600846,284124
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,261,3/3/2016,43.06908,-84.75941,1234 ft,SC/KJ,2,4,12,S,L,12:10:00 PM,E,S,S,P,O,,600868,280558
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,262,3/3/2016,43.09353,-84.69971,1274 ft,SC/KJ,2,5,4,N,L,12:18:00 PM,A,B,S,@,W,,605685,283348
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,263,3/3/2016,43.09681,-84.6996,1241 ft,SC/KJ,2,5,2,N,L,12:18:00 PM,A,B,S,@,W,,605688,283713
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,264,3/3/2016,43.10909,-84.69971,1228 ft,SC/KJ,2,5,4,N,L,12:18:00 PM,A,S,S,@,W,,605658,285076
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,264,3/3/2016,43.10909,-84.69971,1228 ft,SC/KJ,2,5,2,N,L,12:18:00 PM,B,S,S,@,W,,605658,285076
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,265,3/3/2016,43.12648,-84.69991,1235 ft,SC/KJ,2,5,1,N,L,12:19:00 PM,A,S,S,@,W,,605611,287007
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,266,3/3/2016,43.12318,-84.69993,1266 ft,SC/KJ,2,5,3,S,L,12:27:00 PM,C,S,S,@,O,,605615,286640
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,267,3/3/2016,43.11139,-84.70009,1224 ft,SC/KJ,2,5,7,S,L,12:27:00 PM,B,S,S,@,W,,605623,285331
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,268,3/3/2016,43.08825,-84.70029,1265 ft,SC/KJ,2,5,16,S,L,12:28:00 PM,D,S,S,@,O,,605647,282761
3/3/2016,2,Maple River,Flat,Complete,2,Jacobs,,90,500,Waypoint,269,3/3/2016,43.0772,-84.70053,1263 ft,SC/KJ,2,5,2,S,L,12:28:00 PM,D,S,S,@,O,,605647,281534
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,270,3/4/2016,42.97062,-84.93633,1261 ft,SC/KJ,2,1,1,N,L,9:42:00 AM,B,B,S,@,O,,586607,269423
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,271,3/4/2016,43.02162,-84.93648,1279 ft,SC/KJ,2,1,7,N,L,9:44:00 AM,D,S,S,@,O,,586521,275086
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,272,3/4/2016,43.06218,-84.93624,1283 ft,SC/KJ,2,1,5,N,L,9:45:00 AM,B,B,S,@,W,,586482,279590
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,273,3/4/2016,43.06804,-84.93634,1293 ft,SC/KJ,2,1,4,N,L,9:46:00 AM,C,B,S,@,O,,586466,280241
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,274,3/4/2016,43.07467,-84.93626,1300 ft,SC/KJ,2,1,3,N,L,9:46:00 AM,B,B,S,@,W,,586463,280977
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,275,3/4/2016,43.08338,-84.93607,1323 ft,SC/KJ,2,1,8,N,L,9:46:00 AM,D,S,S,@,O,,586466,281944
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,276,3/4/2016,43.10843,-84.93571,1305 ft,SC/KJ,2,1,4,N,L,9:47:00 AM,E,M,S,@,O,Running,586459,284726
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,277,3/4/2016,43.12444,-84.93558,1301 ft,SC/KJ,2,1,2,N,L,9:48:00 AM,D,S,S,@,O,,586446,286504
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,278,3/4/2016,43.14313,-84.93529,1286 ft,SC/KJ,2,1,5,N,L,9:49:00 AM,B,S,S,@,O,,586443,288580
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,278,3/4/2016,43.14313,-84.93529,1286 ft,SC/KJ,2,1,3,N,L,9:49:00 AM,A,S,S,@,O,,586443,288580
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,279,3/4/2016,43.14644,-84.93554,1285 ft,SC/KJ,2,1,3,S,L,9:50:00 AM,B,B,S,@,W,,586418,288947
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,280,3/4/2016,42.96766,-84.9361,1256 ft,SC/KJ,2,1,8,S,L,9:57:00 AM,A,B,S,@,W,,586630,269095
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,281,3/4/2016,42.99393,-84.8769,1274 ft,SC/KJ,2,2,8,N,L,10:01:00 AM,B,S,S,@,O,,591418,272076
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,282,3/4/2016,43.00025,-84.87704,1245 ft,SC/KJ,2,2,5,N,L,10:01:00 AM,C,S,S,@,O,,591397,272778
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,283,3/4/2016,43.02274,-84.87662,1265 ft,SC/KJ,2,2,3,N,L,10:02:00 AM,C,S,S,@,W,,591397,275275
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,284,3/4/2016,43.0389,-84.87664,1258 ft,SC/KJ,2,2,4,N,L,10:02:00 AM,B,B,S,@,W,,591370,277070
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,285,3/4/2016,43.04506,-84.87661,1267 ft,SC/KJ,2,2,2,N,L,10:03:00 AM,B,S,S,@,W,,591363,277754
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,286,3/4/2016,43.05426,-84.87669,1286 ft,SC/KJ,2,2,9,N,L,10:03:00 AM,B,S,S,@,O,,591343,278775
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,287,3/4/2016,43.08145,-84.8764,1275 ft,SC/KJ,2,2,11,N,L,10:04:00 AM,C,S,S,@,O,,591325,281795
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,288,3/4/2016,43.10196,-84.87628,1281 ft,SC/KJ,2,2,4,N,L,10:05:00 AM,C,B,S,@,W,,591304,284072
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,289,3/4/2016,43.14043,-84.87589,1296 ft,SC/KJ,2,2,12,N,L,10:07:00 AM,B,B,S,@,O,,591277,288344
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,290,3/4/2016,43.14366,-84.87598,1293 ft,SC/KJ,2,2,4,N,L,10:07:00 AM,B,B,S,@,O,,591265,288703
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,291,3/4/2016,43.12856,-84.87631,1271 ft,SC/KJ,2,2,1,S,L,10:10:00 AM,D,S,K,@,O,,591261,287026
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,292,3/4/2016,43.10364,-84.87651,1271 ft,SC/KJ,2,2,4,S,L,10:11:00 AM,B,S,S,@,W,,591282,284259
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,293,3/4/2016,43.09973,-84.87635,1269 ft,SC/KJ,2,2,6,S,L,10:11:00 AM,C,S,S,@,O,,591301,283825
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,294,3/4/2016,43.03933,-84.87703,1280 ft,SC/KJ,2,2,0,S,L,10:14:00 AM,,,,,,Misidentification (coyote),591338,277117
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,295,3/4/2016,42.99621,-84.87685,1267 ft,SC/KJ,2,2,7,S,L,10:15:00 AM,B,S,S,@,W,,591418,272329
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,296,3/4/2016,42.99053,-84.81861,1252 ft,SC/KJ,2,3,5,N,L,10:19:00 AM,B,B,S,@,O,,596174,271765
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,297,3/4/2016,42.99338,-84.81876,1245 ft,SC/KJ,2,3,7,N,L,10:19:00 AM,B,B,K,@,W,,596157,272082
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,298,3/4/2016,43.01128,-84.81852,1266 ft,SC/KJ,2,3,1,N,L,10:19:00 AM,D,S,S,@,O,,596148,274069
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,299,3/4/2016,43.05482,-84.8188,1285 ft,SC/KJ,2,3,5,N,L,10:21:00 AM,A,B,S,@,W,,596056,278904
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,300,3/4/2016,43.07809,-84.81815,1276 ft,SC/KJ,2,3,10,N,L,10:22:00 AM,A,S,S,@,W,,596072,281488
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,301,3/4/2016,43.12211,-84.81799,1246 ft,SC/KJ,2,3,3,S,L,10:29:00 AM,A,S,S,P,W,,596014,286376
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,303,3/4/2016,42.98935,-84.81889,1279 ft,SC/KJ,2,3,2,S,L,10:35:00 AM,B,S,S,@,O,,596153,271634
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,304,3/4/2016,43.09812,-84.75877,1223 ft,SC/KJ,2,4,12,N,L,10:41:00 AM,C,B,S,@,W,,600871,283784
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,304,3/4/2016,43.09812,-84.75877,1223 ft,SC/KJ,2,4,4,N,L,10:41:00 AM,B,S,S,@,W,,600871,283784
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,305,3/4/2016,43.10244,-84.75883,1227 ft,SC/KJ,2,4,5,N,L,10:41:00 AM,A,S,S,@,O,,600859,284263
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,306,3/4/2016,43.16338,-84.7585,1259 ft,SC/KJ,2,4,2,N,L,10:44:00 AM,A,B,S,P,W,,600784,291030
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,307,3/4/2016,43.06859,-84.69963,1267 ft,SC/KJ,2,5,4,N,L,10:58:00 AM,B,B,S,@,W,,605735,280579
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,308,3/4/2016,43.0712,-84.69961,1269 ft,SC/KJ,2,5,2,N,L,10:58:00 AM,A,S,S,@,O,,605732,280869
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,309,3/4/2016,43.09679,-84.69973,1275 ft,SC/KJ,2,5,2,N,L,10:59:00 AM,A,S,S,P,W,,605678,283710
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,310,3/4/2016,43.15169,-84.69994,1249 ft,SC/KJ,2,5,1,S,L,11:06:00 AM,B,S,S,@,O,,605564,289806
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,311,3/4/2016,43.12198,-84.69973,1211 ft,SC/KJ,2,5,3,S,L,11:08:00 AM,B,S,S,@,W,,605633,286507
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,312,3/4/2016,43.10675,-84.69979,1204 ft,SC/KJ,2,5,2,S,L,11:08:00 AM,A,S,S,@,O,,605655,284816
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,313,3/4/2016,43.09332,-84.7001,1212 ft,SC/KJ,2,5,3,S,L,11:09:00 AM,A,B,S,@,W,,605654,283325
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,314,3/4/2016,43.08398,-84.7002,1221 ft,SC/KJ,2,5,1,S,L,11:09:00 AM,A,B,S,@,W,,605662,282287
3/4/2016,3,Maple River,Bright,Complete (beds look like deer),0,Jacobs,,90,500,Waypoint,315,3/4/2016,43.06674,-84.70027,1246 ft,SC/KJ,2,5,2,S,L,11:10:00 AM,C,S,S,@,SHRUB,,605686,280373
